,0,1
138,6075494440,"{'y': np.float64(3710752.6803252874), 'x': np.float64(368027.3676946128), 'street_count': np.int64(4), 'lon': np.float64(133.5787841), 'lat': np.float64(33.5282249)}"
139,6075493844,"{'y': np.float64(3710885.4481225396), 'x': np.float64(367994.6440976651), 'street_count': np.int64(3), 'lon': np.float64(133.5784122), 'lat': np.float64(33.529418)}"
140,308121175,"{'y': np.float64(3710813.538163208), 'x': np.float64(367824.8428623552), 'street_count': np.int64(3), 'lon': np.float64(133.5765947), 'lat': np.float64(33.5287486)}"
141,6075494654,"{'y': np.float64(3710792.862181805), 'x': np.float64(367826.71398346894), 'street_count': np.int64(3), 'lon': np.float64(133.5766179), 'lat': np.float64(33.5285624)}"
142,6075494649,"{'y': np.float64(3710812.6230916474), 'x': np.float64(367806.67159280693), 'street_count': np.int64(3), 'lon': np.float64(133.5763992), 'lat': np.float64(33.5287381)}"
143,308121191,"{'y': np.float64(3710746.2004661346), 'x': np.float64(367843.201385163), 'street_count': np.int64(3), 'lon': np.float64(133.5768023), 'lat': np.float64(33.5281437)}"
144,4903596973,"{'y': np.float64(3710698.8090866385), 'x': np.float64(367842.5510438561), 'street_count': np.int64(3), 'lon': np.float64(133.5768023), 'lat': np.float64(33.5277163)}"
145,1556713537,"{'y': np.float64(3710753.8614516086), 'x': np.float64(367832.06755408633), 'street_count': np.int64(3), 'lon': np.float64(133.5766813), 'lat': np.float64(33.5282114)}"
146,4903596974,"{'y': np.float64(3710696.1662757583), 'x': np.float64(367918.78225092246), 'street_count': np.int64(3), 'lon': np.float64(133.5776234), 'lat': np.float64(33.5277019)}"
147,308121205,"{'y': np.float64(3710446.9180730097), 'x': np.float64(367819.5696871873), 'street_count': np.int64(4), 'lon': np.float64(133.5765921), 'lat': np.float64(33.5254422)}"
148,6075494703,"{'y': np.float64(3710480.2773937755), 'x': np.float64(367824.4582011977), 'street_count': np.int64(3), 'lon': np.float64(133.5766398), 'lat': np.float64(33.5257436)}"
149,4903628074,"{'y': np.float64(3710481.013259043), 'x': np.float64(367903.3940398075), 'street_count': np.int64(3), 'lon': np.float64(133.5774895), 'lat': np.float64(33.52576)}"
150,1556712780,"{'y': np.float64(3710420.2073615487), 'x': np.float64(367777.9240333941), 'street_count': np.int64(3), 'lon': np.float64(133.5761477), 'lat': np.float64(33.5251962)}"
