#number,Coord_x,Coord_y,evacuation,reward
363,369270.759791,3709815.570061,0,1
364,369446.140455,3709914.290744,0,1
365,370954.479135,3711231.891443,0,1
366,372156.997919,3711529.813170,0,1
367,372391.434745,3711522.422230,0,1
368,370927.393944,3711267.765415,0,1
369,370922.477697,3711282.780958,0,1
370,370947.803020,3711353.984601,0,1
371,370234.700373,3710931.137202,0,1
372,370252.538931,3710862.602990,0,1
373,370670.103567,3711391.425072,0,1
374,370650.328075,3711332.502050,0,1
375,370905.423121,3711341.488426,0,1
376,370892.055879,3711384.952864,0,1
377,371012.462181,3711437.071240,0,1
378,371007.748447,3711393.028529,0,1
379,370919.822655,3711447.062978,0,1
380,370931.114016,3711401.164371,0,1
381,370678.681974,3711397.398396,0,1
382,371261.351612,3711246.858777,0,1
383,371258.700497,3711233.353066,0,1
384,371338.347686,3711230.236782,0,1
385,371195.520396,3711322.553829,0,1
386,371316.303880,3711183.375765,0,1
387,371314.653503,3711146.755751,0,1
388,371318.492948,3711229.725791,0,1
389,371485.853330,3711187.621299,0,1
390,369843.788328,3709846.904103,0,1
391,371107.308101,3710604.500127,0,1
392,371113.879458,3710595.118582,0,1
393,371073.501307,3710628.996227,0,1
394,371092.571135,3710516.641054,0,1
395,371018.493940,3710345.878626,0,1
396,370849.365288,3710346.459267,0,1
397,371043.892981,3710384.332103,0,1
398,371313.392697,3711108.012302,0,1
399,371430.139611,3711137.117199,0,1
400,371308.537983,3711100.580198,0,1
401,371900.225343,3711085.570739,0,1
402,369973.251755,3709849.691706,0,1
403,370199.948966,3709922.447452,0,1
404,369928.446901,3709989.102314,0,1
405,371713.851103,3710302.922141,0,1
406,371720.067855,3710294.055920,0,1
407,371672.179924,3710289.492531,0,1
408,371026.106245,3710670.165577,0,1
409,371048.839328,3710535.236994,0,1
410,371047.751867,3710556.688946,0,1
411,370685.225813,3711401.946229,0,1
412,370693.608134,3711346.293680,0,1
413,370714.205151,3710103.455758,0,1
414,370403.534870,3710029.976669,0,1
415,371414.778571,3711230.391360,0,1
416,371191.842731,3711293.413559,0,1
417,371196.701252,3711337.232579,0,1
418,370870.954583,3710245.492760,0,1
419,371939.755267,3710325.667340,0,1
420,371734.872362,3710194.890009,0,1
421,370773.502475,3711070.305022,0,1
422,371186.989459,3711249.295038,0,1
423,371192.637682,3711239.670796,0,1
424,370493.935456,3710378.901926,0,1
425,370486.602060,3710388.915212,0,1
426,367718.399000,3708800.987483,0,1
427,369949.100640,3710183.435436,0,1
428,369960.105200,3710177.043042,0,1
429,369119.825462,3709558.250595,0,1
430,369110.305343,3709554.265427,0,1
431,369094.869615,3709650.228808,0,1
432,367262.123202,3708412.355227,0,1
433,367658.825869,3708881.888917,0,1
434,367703.110313,3708815.426290,0,1
435,367690.576006,3708808.533814,0,1
436,370531.378715,3710421.118148,0,1
437,369078.760279,3709644.647484,0,1
438,369073.185998,3709642.549538,0,1
439,367445.304024,3708518.153782,0,1
440,367385.085330,3708442.735902,0,1
441,370153.505114,3710273.991237,0,1
442,369939.935257,3710165.060621,0,1
443,369950.858035,3710160.177598,0,1
444,368825.871149,3710407.009279,0,1
445,370415.614082,3710613.637992,0,1
446,370097.344435,3710596.909580,0,1
447,369939.953420,3710840.480203,0,1
448,370044.311990,3710827.138206,0,1
449,370026.611518,3710913.371079,0,1
450,370027.325606,3710919.483273,0,1
451,370194.074830,3710793.366932,0,1
452,369909.653977,3710999.890836,0,1
453,369928.484525,3710892.892504,0,1
454,370463.411216,3711104.514992,0,1
455,370363.613503,3710929.345452,0,1
456,370717.787059,3711098.190719,0,1
457,370706.129075,3711139.569687,0,1
458,370760.722635,3711110.467949,0,1
459,370637.857447,3711089.360599,0,1
460,370728.103884,3711227.408822,0,1
461,370801.501302,3711126.057018,0,1
462,370834.631978,3711153.815021,0,1
463,370889.110977,3711217.973359,0,1
464,370818.612981,3711210.079990,0,1
465,370673.259673,3711257.844979,0,1
466,370685.163018,3711214.011711,0,1
467,370536.111881,3711175.978799,0,1
468,366904.300921,3707826.926259,0,1
469,366791.354396,3707795.192971,0,1
470,366908.555959,3707845.743346,0,1
471,366934.069492,3707931.208526,0,1
472,366706.502435,3707893.029722,0,1
473,366612.990028,3707928.215473,0,1
474,366664.786757,3707865.625557,0,1
475,366960.611190,3707994.933511,0,1
476,366735.647214,3707974.895321,0,1
477,367155.707850,3708476.404412,0,1
478,367109.259584,3708507.754022,0,1
479,367201.404457,3708587.366073,0,1
480,367023.792286,3708145.911239,0,1
481,367838.163630,3709053.912255,0,1
482,367645.921873,3709213.313208,0,1
483,367611.253833,3709255.367278,0,1
484,367636.178212,3709281.042861,0,1
485,367667.070406,3709236.656307,0,1
486,367689.539122,3709320.967256,0,1
487,367531.942929,3709387.556679,0,1
488,367844.488678,3709375.534643,0,1
489,367871.043813,3709389.454826,0,1
490,367819.327916,3709358.978075,0,1
491,367908.744430,3709266.345074,0,1
492,368387.328336,3709390.162863,0,1
493,368192.992294,3709284.533351,0,1
494,368319.371785,3709506.885617,0,1
495,367847.591380,3709439.871639,0,1
496,367842.641418,3709437.266758,0,1
497,367935.487825,3709481.042688,0,1
498,368801.307743,3709548.032373,0,1
499,367957.823803,3709446.068089,0,1
500,368067.906562,3709555.319397,0,1
501,368242.930873,3709617.824910,0,1
502,367995.022336,3709520.174274,0,1
503,367996.814800,3709696.419863,0,1
504,368286.561110,3709627.841776,0,1
505,369300.539741,3709720.987210,0,1
506,368593.180934,3709697.527346,0,1
507,368629.150872,3709611.120023,0,1
508,368450.241151,3709661.848613,1,1000
509,368718.245555,3709735.836146,0,1
510,369159.639510,3709673.115454,0,1
511,368798.932236,3709762.407287,0,1
512,368910.237000,3709801.349528,0,1
513,368751.735269,3709746.869402,0,1
514,368789.962199,3709806.990547,0,1
515,368970.663269,3709822.497361,0,1
516,369001.080728,3709831.710075,0,1
517,369004.313297,3709839.218618,0,1
518,370129.250491,3710108.518877,0,1
519,370435.174074,3710255.869625,0,1
520,370665.583353,3710301.015536,0,1
521,370518.211634,3710362.694313,0,1
522,370840.254924,3710345.206244,0,1
523,372083.380768,3710363.849750,0,1
524,370326.787432,3710348.589871,0,1
